Study No,Title,Author(s),Publication_Type,Journal_Name,year_submitted,year_published,Test,The original or translated version of  assessment tool?,Country ,Research Design,Research Design Details,Research Design Details Supporting Quote,Math_level,School_level,University,Grade,Number of Classes,teaching_method_category,teaching_method,teaching_method_quote,Implementation Year,Test_year,test_year_source,percent_female,percent_female_quote,Application Time of Posttest,number_who_took_Pre_test,Pre-score,Pre-Score Supporting Quote,standard_deviation_pre,number_who_took_Post_test,post_score,Supporting Quote For Post Test Score,post_standard_deviatation,number_who_took_test_matched,students_in_row,Supporting Quote for Students in Row,students_in_row_estimate,students_in_row,students_in_row_cat,students_in_row_category,lecture_size,lecture_size_cat,lecture_size_category,lab_size,lab_size_cat,lab_size_category,lab size justification,Supporting Quote for Class Size,students_in_row_source,,Effect Size,Hake_gain_reported,Supporting Quote for Hake Gain,gain_source,Hake_Gain_calculated,Hake_gain,keep_this_row,Comment,Carnegie_classification_name,BASIC2010,LabelBasic,IPUG2010,IPGRAD2010,UGPROFILE2010,ENRPROFILE2010,SIZESET2010,ENG2010,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CC2000,ENROLLMENT,OBEREG,ICLEVEL,CONTROL,LOCALE,ACCRED,
,Testing a new voting machine question methodology,"N. W. Reay, Pengfei Li, and Lei Bao",Journal Article,American Journal of Physics ,2007,2007,CSEM,,USA,,,"for all quarters, even though the lecture sections were",CALC,,The Ohio State University,,1,Traditional & Non-voting Machine,TRAD,"The primary research question is whether using voting  machines with the new methodology during a small percentage of otherwise traditional lecture class time improves student conceptual performance. Answering this question was accomplished using a variety of tests that compared the voting machine lecture section to a lecture section with a similar population of students taught in a traditional manner without voting machines. The course content, homework, and labs were the same for both sections. Question sequences usually were shown once and only once during voting machine-section lectures, and after being used were not made available for reviewing by students. Students in the voting machine class were encouraged to discuss questions with each other while voting. Occasionally, students held additional discussions with each other and with the lecturer after viewing a voting summary, and then a re-vote was taken before revealing the correct answer. The latter approach is quite similar to Peer Instruction.""",,2007,year_published,,,,193,29.0625,table I,0.906,174,46.875,Table I,1.469,174,,,174,174,101-200,3,174,101-200,3,174,101-200,3,,Table II,Table II,,,,,,0.251,0.25,TRUE,,Ohio State University-Main Campus,15,Doctoral,11,14,13,4,15,3,15,11,14,13,4,16,15,55014,3,1,1,11,5,
,Testing a new voting machine question methodology,"N. W. Reay, Pengfei Li, and Lei Bao",Journal Article,American Journal of Physics ,2007,2007,CSEM,,USA,,,taught by many different instructors. A comparison was then,CALC,,The Ohio State University,,1,Traditional & Non-voting Machine,TRAD,"The primary research question is whether using voting  machines with the new methodology during a small percentage of otherwise traditional lecture class time improves student conceptual performance. Answering this question was accomplished using a variety of tests that compared the voting machine lecture section to a lecture section with a similar population of students taught in a traditional manner without voting machines. The course content, homework, and labs were the same for both sections. Question sequences usually were shown once and only once during voting machine-section lectures, and after being used were not made available for reviewing by students. Students in the voting machine class were encouraged to discuss questions with each other while voting. Occasionally, students held additional discussions with each other and with the lecturer after viewing a voting summary, and then a re-vote was taken before revealing the correct answer. The latter approach is quite similar to Peer Instruction.""",,2007,year_published,,,,157,27.8125,Table I,1.063,95,55,Table I,1.563,95,,,95,95,51-100,2,95,51-100,2,95,51-100,2,,Table II,Table II,,,,,,0.377,0.38,TRUE,,Ohio State University-Main Campus,15,Doctoral,11,14,13,4,15,3,15,11,14,13,4,16,15,55014,3,1,1,11,5,
27,Introduction of interactive learning into French university physics classrooms,"Alexander L. Rudolph, Brahim Lamine, Michael Joyce, Hélène Vignolles, and David Consiglio",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,CSEM,Translated version,France,Quasi-experimental,Pre-test post-test control group design,made between lecture sections that used and did not use voting,CALC,Undergraduate,Universite´ Pierre et Marie Curie,Freshman,1,Highly Interactive,IE,"For the most highly interactive class, this score was 0.71 meaning this instructor spent about 70% of his class time on ILS; for the two moderately interactive classes these scores were 0.19 and 0.28, meaning those instructors spent about 20% and 30% of their classroom time on ILS, respectively. One instructor did not use ILS at all, for an IAS of 0",2012,2012,In Spring 2012,,,Just after treatment,42,30,Table II,,42,55,Table II,,42,252,Sum of totals in Table II adds to 252,42,42,0-50,1,42,0-50,1,42,0-50,1,,Table II,,,,,,,0.357,0.36,TRUE,,Not American,UA,Not American,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,
,Introduction of interactive learning into French university physics classrooms,"Alexander L. Rudolph, Brahim Lamine, Michael Joyce, Hélène Vignolles, and David Consiglio",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,CSEM,,France,,,"machines. Course content, homework, recitations and",CALC,,Universite´ Pierre et Marie Curie,,1,Interactive,IE,"For the most highly interactive class, this score was 0.71 meaning this instructor spent about 70% of his class time on ILS; for the two moderately interactive classes these scores were 0.19 and 0.28, meaning those instructors spent about 20% and 30% of their classroom time on ILS, respectively. One instructor did not use ILS at all, for an IAS of 0",2012,2012,In Spring 2012,,,,124,29,Table II,,124,47,Table II,,124,,,124,124,101-200,3,124,101-200,3,124,101-200,3,,Table II,,,,,,,0.254,0.25,TRUE,,Not American,UA,Not American,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,
,Introduction of interactive learning into French university physics classrooms,"Alexander L. Rudolph, Brahim Lamine, Michael Joyce, Hélène Vignolles, and David Consiglio",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,CSEM,,France,,,labs were kept the same for voting machine and control sections.,CALC,,Universite´ Pierre et Marie Curie,,1,Noninteractive,TRAD,"For the most highly interactive class, this score was 0.71 meaning this instructor spent about 70% of his class time on ILS; for the two moderately interactive classes these scores were 0.19 and 0.28, meaning those instructors spent about 20% and 30% of their classroom time on ILS, respectively. One instructor did not use ILS at all, for an IAS of 0",2012,2012,In Spring 2012,,,,86,28,Table II,,86,38,Table II,,86,,,86,86,51-100,2,86,51-100,2,86,51-100,2,,Table II,,,,,,,0.139,0.14,TRUE,,Not American,UA,Not American,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,
29,Correcting the Normalized Gain for Guessing,John Stewart and Gay Stewart,Journal Article,The Physics Teacher ,,2010,CSEM,Original version,USA,Non-experimental,Survey,"Students were asked to select ""I'm sure"" or ""I'm guessing"" for each question",CALC,Undergraduate,University of Arkansas,Freshman,1,,,Never specified/not purpose of study,2006,2006,"The FCI and CSEM were administered with the above grading policy for two semesters, spring 2006 and fall 2006",,,Just after treatment,102.5,29.7,Table I,,102.5,65.9,Table I,,102.5,205,"""...205 students the pretest and posttest",102.5,102.5,101-200,3,102.5,101-200,3,102.5,101-200,3,,,number_who_took_test_matched,,,,,,0.515,0.51,TRUE,,University of Arkansas,15,Doctoral,14,15,13,4,16,0,16,14,15,13,4,16,15,19849,5,1,1,13,5,
,Correcting the Normalized Gain for Guessing,John Stewart and Gay Stewart,Journal Article,The Physics Teacher ,,2010,CSEM,,USA,,,,CALC,,University of Arkansas,,1,,,Never specified/not purpose of study,2006,2006,"The FCI and CSEM were administered with the above grading policy for two semesters, spring 2006 and fall 2006",,,Just after treatment,102.5,29.7,Table I,,102.5,65.9,Table I,,102.5,,,102.5,102.5,101-200,3,102.5,101-200,3,102.5,101-200,3,,,number_who_took_test_matched,,,,,,0.515,0.51,TRUE,,University of Arkansas,15,Doctoral,14,15,13,4,16,0,16,14,15,13,4,16,15,19849,5,1,1,13,5,
30,Using time-on-task measurements to understand student performance in a physics class: A four-year study,John Stewart,Journal Article,Physical Review  Special Topics-Physics Education Research,2011,2012,CSEM,Original version,USA,Quasi-experimental ,Pre-test post-test control group design,,CALC,Undergraduate,University of Arkansas,Freshman,1,Inquiry based,IE,This course was initially converted from traditional format to inquiry based in 1995. Its success was one of the reasons Arkansas was selected as a primary PhysTEC (Physics Teacher Education Coalition) site in 2001 and the course was used as a model for the revision of other courses as part of the PhysTEC project,2003,2003,,,,Just after treatment,113.75,,,,94.25,61,Version I produced a CSEM posttest score of 61% and a normalized gain of 0.43; version II produced a posttest score of 65% and a normalized gain of 0.49,,94.25,690,,94.25,94.25,51-100,2,94.25,51-100,2,94.25,51-100,2,,,number_who_took_test_matched,,,0.43,,,,0.43,TRUE,,University of Arkansas,15,Doctoral,14,15,13,4,16,0,16,14,15,13,4,16,15,19849,5,1,1,13,5,
,Using time-on-task measurements to understand student performance in a physics class: A four-year study,John Stewart,Journal Article,Physical Review  Special Topics-Physics Education Research,2011,2012,CSEM,,USA,,,,CALC,,University of Arkansas,,1,Inquiry based,IE,This course was initially converted from traditional format to inquiry based in 1995. Its success was one of the reasons Arkansas was selected as a primary PhysTEC (Physics Teacher Education Coalition) site in 2001 and the course was used as a model for the revision of other courses as part of the PhysTEC project,2003,2003,,,,,113.75,,,,94.25,61,Version I produced a CSEM posttest score of 61% and a normalized gain of 0.43; version II produced a posttest score of 65% and a normalized gain of 0.50,,94.25,,,94.25,94.25,51-100,2,94.25,51-100,2,94.25,51-100,2,,,number_who_took_test_matched,,,0.43,,,,0.43,TRUE,,University of Arkansas,15,Doctoral,14,15,13,4,16,0,16,14,15,13,4,16,15,19849,5,1,1,13,5,
,Using time-on-task measurements to understand student performance in a physics class: A four-year study,John Stewart,Journal Article,Physical Review  Special Topics-Physics Education Research,2011,2012,CSEM,,USA,,,,CALC,,University of Arkansas,,1,Inquiry based,IE,This course was initially converted from traditional format to inquiry based in 1995. Its success was one of the reasons Arkansas was selected as a primary PhysTEC (Physics Teacher Education Coalition) site in 2001 and the course was used as a model for the revision of other courses as part of the PhysTEC project,2003,2003,,,,,113.75,,,,94.25,61,Version I produced a CSEM posttest score of 61% and a normalized gain of 0.43; version II produced a posttest score of 65% and a normalized gain of 0.51,,94.25,,,94.25,94.25,51-100,2,94.25,51-100,2,94.25,51-100,2,,,number_who_took_test_matched,,,0.43,,,,0.43,TRUE,,University of Arkansas,15,Doctoral,14,15,13,4,16,0,16,14,15,13,4,16,15,19849,5,1,1,13,5,
,Using time-on-task measurements to understand student performance in a physics class: A four-year study,John Stewart,Journal Article,Physical Review  Special Topics-Physics Education Research,2011,2012,CSEM,,USA,,,,CALC,,University of Arkansas,,1,Inquiry based,IE,This course was initially converted from traditional format to inquiry based in 1995. Its success was one of the reasons Arkansas was selected as a primary PhysTEC (Physics Teacher Education Coalition) site in 2001 and the course was used as a model for the revision of other courses as part of the PhysTEC project,2003,2003,,,,,113.75,,,,94.25,61,Version I produced a CSEM posttest score of 61% and a normalized gain of 0.43; version II produced a posttest score of 65% and a normalized gain of 0.52,,94.25,,,94.25,94.25,51-100,2,94.25,51-100,2,94.25,51-100,2,,,number_who_took_test_matched,,,0.43,,,,0.43,TRUE,,University of Arkansas,15,Doctoral,14,15,13,4,16,0,16,14,15,13,4,16,15,19849,5,1,1,13,5,
,Using time-on-task measurements to understand student performance in a physics class: A four-year study,John Stewart,Journal Article,Physical Review  Special Topics-Physics Education Research,2011,2012,CSEM,,USA,,,,CALC,,University of Arkansas,,1,Inquiry based,IE,This course was initially converted from traditional format to inquiry based in 1995. Its success was one of the reasons Arkansas was selected as a primary PhysTEC (Physics Teacher Education Coalition) site in 2001 and the course was used as a model for the revision of other courses as part of the PhysTEC project,2005,2005,,,,,91,,,,78.25,65,Version I produced a CSEM posttest score of 61% and a normalized gain of 0.43; version II produced a posttest score of 65% and a normalized gain of 0.53,,78.25,,,78.25,78.25,51-100,2,78.25,51-100,2,78.25,51-100,2,,,number_who_took_test_matched,,,0.49,,,,0.49,TRUE,,University of Arkansas,15,Doctoral,14,15,13,4,16,0,16,14,15,13,4,16,15,19849,5,1,1,13,5,
,Using time-on-task measurements to understand student performance in a physics class: A four-year study,John Stewart,Journal Article,Physical Review  Special Topics-Physics Education Research,2011,2012,CSEM,,USA,,,,CALC,,University of Arkansas,,1,Inquiry based,IE,This course was initially converted from traditional format to inquiry based in 1995. Its success was one of the reasons Arkansas was selected as a primary PhysTEC (Physics Teacher Education Coalition) site in 2001 and the course was used as a model for the revision of other courses as part of the PhysTEC project,2005,2005,,,,,91,,,,78.25,65,Version I produced a CSEM posttest score of 61% and a normalized gain of 0.43; version II produced a posttest score of 65% and a normalized gain of 0.54,,78.25,,,78.25,78.25,51-100,2,78.25,51-100,2,78.25,51-100,2,,,number_who_took_test_matched,,,0.49,,,,0.49,TRUE,,University of Arkansas,15,Doctoral,14,15,13,4,16,0,16,14,15,13,4,16,15,19849,5,1,1,13,5,
,Using time-on-task measurements to understand student performance in a physics class: A four-year study,John Stewart,Journal Article,Physical Review  Special Topics-Physics Education Research,2011,2012,CSEM,,USA,,,,CALC,,University of Arkansas,,1,Inquiry based,IE,This course was initially converted from traditional format to inquiry based in 1995. Its success was one of the reasons Arkansas was selected as a primary PhysTEC (Physics Teacher Education Coalition) site in 2001 and the course was used as a model for the revision of other courses as part of the PhysTEC project,2005,2005,,,,,91,,,,78.25,65,Version I produced a CSEM posttest score of 61% and a normalized gain of 0.43; version II produced a posttest score of 65% and a normalized gain of 0.55,,78.25,,,78.25,78.25,51-100,2,78.25,51-100,2,78.25,51-100,2,,,number_who_took_test_matched,,,0.49,,,,0.49,TRUE,,University of Arkansas,15,Doctoral,14,15,13,4,16,0,16,14,15,13,4,16,15,19849,5,1,1,13,5,
,Using time-on-task measurements to understand student performance in a physics class: A four-year study,John Stewart,Journal Article,Physical Review  Special Topics-Physics Education Research,2011,2012,CSEM,,USA,,,,CALC,,University of Arkansas,,1,Inquiry based,IE,This course was initially converted from traditional format to inquiry based in 1995. Its success was one of the reasons Arkansas was selected as a primary PhysTEC (Physics Teacher Education Coalition) site in 2001 and the course was used as a model for the revision of other courses as part of the PhysTEC project,2005,2005,,,,,91,,,,78.25,65,Version I produced a CSEM posttest score of 61% and a normalized gain of 0.43; version II produced a posttest score of 65% and a normalized gain of 0.56,,78.25,,,78.25,78.25,51-100,2,78.25,51-100,2,78.25,51-100,2,,,number_who_took_test_matched,,,0.49,,,,0.49,TRUE,,University of Arkansas,15,Doctoral,14,15,13,4,16,0,16,14,15,13,4,16,15,19849,5,1,1,13,5,
31,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,BEMA,Original version,USA,Quasi-experimental ,Pre-test post-test control group design,"""BEMA was administered as a pretest and a posttest…""",ALG,Undergraduate,Texas Tech University,Freshman,1,Real time Physics & TL,IE,Table 3,2008,2008,"After!a!transitional!semester!in!Spring!2008,!PER>informed laboratories!and!a!one> hour!weekly!recitation!section!were!introduced!into the!algebra>based!courses in! Fall!2008.",,,Just after treatment,192,23.6,,0.5,192,28.8,,0.7,192,1792,,192,192,101-200,3,192,101-200,3,192,101-200,3,,,number_who_took_test_matched,,,0.07,,,0.068,0.07,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,BEMA,,USA,,,,ALG,,Texas Tech University,,1,PER-Informed Lab & TL,IE,Table 3,2009,2009,"After!a!transitional!semester!in!Spring!2008,!PER>informed laboratories!and!a!one> hour!weekly!recitation!section!were!introduced!into the!algebra>based!courses in! Fall!2008.",,,,64,22.7,,0.9,64,31.7,,1.4,64,,,64,64,51-100,2,64,51-100,2,64,51-100,2,,,number_who_took_test_matched,,,0.11,,,0.116,0.12,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,BEMA,,USA,,,,ALG,,Texas Tech University,,1,PER-Informed Lab & PER-Informed Lecture,IE,Table 3,2010,2010,"After!a!transitional!semester!in!Spring!2008,!PER>informed laboratories!and!a!one> hour!weekly!recitation!section!were!introduced!into the!algebra>based!courses in! Fall!2008.",,,,58,21.9,,0.9,58,34.7,,1.7,58,,,58,58,51-100,2,58,51-100,2,58,51-100,2,,,number_who_took_test_matched,,,0.17,,,0.164,0.16,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,BEMA,,USA,,,,ALG,,Texas Tech University,,1,Inquıry based,IE,Table 3,2010,2010,"After!a!transitional!semester!in!Spring!2008,!PER>informed laboratories!and!a!one> hour!weekly!recitation!section!were!introduced!into the!algebra>based!courses in! Fall!2008.",,,,62,20.7,,1,62,35.7,,1.4,62,,,62,62,51-100,2,62,51-100,2,62,51-100,2,,,number_who_took_test_matched,,,0.16,,,0.189,0.19,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,BEMA,,USA,,,,CALC,,Texas Tech University,,1,Traditional Lab & TL,TRAD,Table 3,2008,2008,"Beginning!in!Spring!2009,!a!one>hour!recitation!was also!implemented!in!the! calculus>based!courses,!which!we!will!refer!to!as!Calculus>based!I!and!II!(CBI!and! CBII). The!CBI!labs!used!some!of!the!Real!Time!Physics laboratories!and!some!of!the! traditional!laboratories.!The!CBII!course!remained traditional!labs.!The!labs!in!CBI! remained!partially!Real!Time!Physics and!partially!traditional!and!the!labs!in!CBII! remained!traditional!until!Fall!2010.!Starting!in!Fall!2010,!up!to!the!present,!the!labs! in!the!second!course!in!each!sequence!(ABII!and!CBII)!were!almost!completely! locally!written PER>informed!labs.!The!labs!in!the!first!course!in!the!calculus>based! sequence!used Real!Time!Physics!labs!exclusively in!Fall!2010.!After!Fall!2010!to!the! present,!labs!developed!at!the!University!of!Illinois26 were!used.!",,,,345,21.9,,0.4,345,27.5,,0.6,345,,,345,345,201-500,4,345,201-500,4,345,201-500,4,This particular section was taught in a traditional lecture hall only.,,number_who_took_test_matched,,,0.07,,,0.072,0.07,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,BEMA,,USA,,,,CALC,,Texas Tech University,,1,PER-Informed Lab & TL,IE,Table 3,2009,2009,"Beginning!in!Spring!2009,!a!one>hour!recitation!was also!implemented!in!the! calculus>based!courses,!which!we!will!refer!to!as!Calculus>based!I!and!II!(CBI!and! CBII). The!CBI!labs!used!some!of!the!Real!Time!Physics laboratories!and!some!of!the! traditional!laboratories.!The!CBII!course!remained traditional!labs.!The!labs!in!CBI! remained!partially!Real!Time!Physics and!partially!traditional!and!the!labs!in!CBII! remained!traditional!until!Fall!2010.!Starting!in!Fall!2010,!up!to!the!present,!the!labs! in!the!second!course!in!each!sequence!(ABII!and!CBII)!were!almost!completely! locally!written PER>informed!labs.!The!labs!in!the!first!course!in!the!calculus>based! sequence!used Real!Time!Physics!labs!exclusively in!Fall!2010.!After!Fall!2010!to!the! present,!labs!developed!at!the!University!of!Illinois26 were!used.!",,,,241,21.7,,0.5,241,30.4,,0.7,241,,,241,241,201-500,4,241,201-500,4,241,201-500,4,,,number_who_took_test_matched,,,0.08,,,0.111,0.11,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,BEMA,,USA,,,,CALC,,Texas Tech University,,1,PER-Informed Lab & TL,IE,Table 3,2009,2009,"Beginning!in!Spring!2009,!a!one>hour!recitation!was also!implemented!in!the! calculus>based!courses,!which!we!will!refer!to!as!Calculus>based!I!and!II!(CBI!and! CBII). The!CBI!labs!used!some!of!the!Real!Time!Physics laboratories!and!some!of!the! traditional!laboratories.!The!CBII!course!remained traditional!labs.!The!labs!in!CBI! remained!partially!Real!Time!Physics and!partially!traditional!and!the!labs!in!CBII! remained!traditional!until!Fall!2010.!Starting!in!Fall!2010,!up!to!the!present,!the!labs! in!the!second!course!in!each!sequence!(ABII!and!CBII)!were!almost!completely! locally!written PER>informed!labs.!The!labs!in!the!first!course!in!the!calculus>based! sequence!used Real!Time!Physics!labs!exclusively in!Fall!2010.!After!Fall!2010!to!the! present,!labs!developed!at!the!University!of!Illinois26 were!used.!",,,,105,23.84,,0.9,105,33.7,,1.3,105,,,105,105,101-200,3,105,101-200,3,105,101-200,3,,,number_who_took_test_matched,,,0.13,,,0.129,0.13,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,BEMA,,USA,,,,CALC,,Texas Tech University,,1,PER-Informed Lab & PER-Informed Lecture,IE,Table 3,2010,2010,"Beginning!in!Spring!2009,!a!one>hour!recitation!was also!implemented!in!the! calculus>based!courses,!which!we!will!refer!to!as!Calculus>based!I!and!II!(CBI!and! CBII). The!CBI!labs!used!some!of!the!Real!Time!Physics laboratories!and!some!of!the! traditional!laboratories.!The!CBII!course!remained traditional!labs.!The!labs!in!CBI! remained!partially!Real!Time!Physics and!partially!traditional!and!the!labs!in!CBII! remained!traditional!until!Fall!2010.!Starting!in!Fall!2010,!up!to!the!present,!the!labs! in!the!second!course!in!each!sequence!(ABII!and!CBII)!were!almost!completely! locally!written PER>informed!labs.!The!labs!in!the!first!course!in!the!calculus>based! sequence!used Real!Time!Physics!labs!exclusively in!Fall!2010.!After!Fall!2010!to!the! present,!labs!developed!at!the!University!of!Illinois26 were!used.!",,,,200,24.3,,0.6,200,39,,1,200,,,200,200,101-200,3,200,101-200,3,200,201-500,4,,,number_who_took_test_matched,,,0.19,,,0.194,0.19,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,BEMA,,USA,,,,CALC,,Texas Tech University,,1,H PER-Informed Lab & TL,IE,Table 3,2010,2010,"Beginning!in!Spring!2009,!a!one>hour!recitation!was also!implemented!in!the! calculus>based!courses,!which!we!will!refer!to!as!Calculus>based!I!and!II!(CBI!and! CBII). The!CBI!labs!used!some!of!the!Real!Time!Physics laboratories!and!some!of!the! traditional!laboratories.!The!CBII!course!remained traditional!labs.!The!labs!in!CBI! remained!partially!Real!Time!Physics and!partially!traditional!and!the!labs!in!CBII! remained!traditional!until!Fall!2010.!Starting!in!Fall!2010,!up!to!the!present,!the!labs! in!the!second!course!in!each!sequence!(ABII!and!CBII)!were!almost!completely! locally!written PER>informed!labs.!The!labs!in!the!first!course!in!the!calculus>based! sequence!used Real!Time!Physics!labs!exclusively in!Fall!2010.!After!Fall!2010!to!the! present,!labs!developed!at!the!University!of!Illinois26 were!used.!",,,,9,25.2,,2.5,9,43.3,,2.3,9,,,9,9,101-200,3,9,101-200,3,9,0-50,1,,,number_who_took_test_matched,,,0.25,,,0.242,0.24,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,CSEM,,USA,,,,ALG,,Texas Tech University,,1,Real time Physics & TL,IE,Table 4,2011,2011,"After!a!transitional!semester!in!Spring!2008,!PER>informed laboratories!and!a!one> hour!weekly!recitation!section!were!introduced!into the!algebra>based!courses in! Fall!2008.",,,,138,24.2,,0.8,147,32.2,,1.2,147,,,147,147,51-100,2,147,51-100,2,147,101-200,3,,,number_who_took_test_matched,,,0.1,,,0.106,0.11,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,CSEM,,USA,,,,ALG,,Texas Tech University,,1,Inquıry based,IE,Table 4,2011,2011,"After!a!transitional!semester!in!Spring!2008,!PER>informed laboratories!and!a!one> hour!weekly!recitation!section!were!introduced!into the!algebra>based!courses in! Fall!2008.",,,,38,24.3,,1.5,58,38.2,,2.1,58,,,58,58,51-100,2,58,51-100,2,58,51-100,2,,,number_who_took_test_matched,,,0.2,,,0.184,0.18,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,CSEM,,USA,,,,ALG,,Texas Tech University,,1,Traditional Lab & TL,TRAD,Table 4,2011,2011,"After!a!transitional!semester!in!Spring!2008,!PER>informed laboratories!and!a!one> hour!weekly!recitation!section!were!introduced!into the!algebra>based!courses in! Fall!2008.",,,,165,26.13,,0.8,165,30.8,,1.1,165,,,165,165,51-100,2,165,51-100,2,165,101-200,3,,,number_who_took_test_matched,,,0.06,,,0.063,0.06,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,CSEM,,USA,,,,CALC,,Texas Tech University,,1,PER-Informed Lab & TL,IE,Table 4,2011,2011,"Beginning!in!Spring!2009,!a!one>hour!recitation!was also!implemented!in!the! calculus>based!courses,!which!we!will!refer!to!as!Calculus>based!I!and!II!(CBI!and! CBII). The!CBI!labs!used!some!of!the!Real!Time!Physics laboratories!and!some!of!the! traditional!laboratories.!The!CBII!course!remained traditional!labs.!The!labs!in!CBI! remained!partially!Real!Time!Physics and!partially!traditional!and!the!labs!in!CBII! remained!traditional!until!Fall!2010.!Starting!in!Fall!2010,!up!to!the!present,!the!labs! in!the!second!course!in!each!sequence!(ABII!and!CBII)!were!almost!completely! locally!written PER>informed!labs.!The!labs!in!the!first!course!in!the!calculus>based! sequence!used Real!Time!Physics!labs!exclusively in!Fall!2010.!After!Fall!2010!to!the! present,!labs!developed!at!the!University!of!Illinois26 were!used.!",,,,163,25.6,,0.7,404,39.2,,0.8,404,,,404,404,201-500,4,404,201-500,4,404,201-500,4,,,number_who_took_test_matched,,,0.18,,,0.183,0.18,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
